	chr	pos	lod
ScyDAA6-1439-HRSCAF-1708:23182380	ScyDAA6-1439-HRSCAF-1708	23.18238	0.661342184
ScyDAA6-1439-HRSCAF-1708:23203948	ScyDAA6-1439-HRSCAF-1708	23.203948	0.648685618
ScyDAA6-1439-HRSCAF-1708:23224257	ScyDAA6-1439-HRSCAF-1708	23.224257	0.632334128
ScyDAA6-1439-HRSCAF-1708:23245763	ScyDAA6-1439-HRSCAF-1708	23.245763	0.623615568
ScyDAA6-1439-HRSCAF-1708:23267430	ScyDAA6-1439-HRSCAF-1708	23.26743	0.617748209
ScyDAA6-1439-HRSCAF-1708:23287504	ScyDAA6-1439-HRSCAF-1708	23.287504	0.622783329
ScyDAA6-1439-HRSCAF-1708:23309588	ScyDAA6-1439-HRSCAF-1708	23.309588	0.62811499
ScyDAA6-1439-HRSCAF-1708:23330512	ScyDAA6-1439-HRSCAF-1708	23.330512	0.631785075
ScyDAA6-1439-HRSCAF-1708:23352135	ScyDAA6-1439-HRSCAF-1708	23.352135	0.631660926
ScyDAA6-1439-HRSCAF-1708:23372778	ScyDAA6-1439-HRSCAF-1708	23.372778	0.630083891
ScyDAA6-1439-HRSCAF-1708:23396238	ScyDAA6-1439-HRSCAF-1708	23.396238	0.62808795
ScyDAA6-1439-HRSCAF-1708:23416618	ScyDAA6-1439-HRSCAF-1708	23.416618	0.626776123
ScyDAA6-1439-HRSCAF-1708:23437114	ScyDAA6-1439-HRSCAF-1708	23.437114	0.625848366
ScyDAA6-1439-HRSCAF-1708:23457517	ScyDAA6-1439-HRSCAF-1708	23.457517	0.638773287
ScyDAA6-1439-HRSCAF-1708:23480640	ScyDAA6-1439-HRSCAF-1708	23.48064	0.644939199
ScyDAA6-1439-HRSCAF-1708:23501432	ScyDAA6-1439-HRSCAF-1708	23.501432	0.629607621
ScyDAA6-1439-HRSCAF-1708:23522949	ScyDAA6-1439-HRSCAF-1708	23.522949	0.620177245
ScyDAA6-1439-HRSCAF-1708:23563472	ScyDAA6-1439-HRSCAF-1708	23.563472	0.597422179
ScyDAA6-1439-HRSCAF-1708:23584568	ScyDAA6-1439-HRSCAF-1708	23.584568	0.583474891
ScyDAA6-1439-HRSCAF-1708:23658423	ScyDAA6-1439-HRSCAF-1708	23.658423	0.538076781
ScyDAA6-1439-HRSCAF-1708:23729007	ScyDAA6-1439-HRSCAF-1708	23.729007	0.444632257
ScyDAA6-1439-HRSCAF-1708:23749321	ScyDAA6-1439-HRSCAF-1708	23.749321	0.450083599
ScyDAA6-1439-HRSCAF-1708:23775558	ScyDAA6-1439-HRSCAF-1708	23.775558	0.458245053
ScyDAA6-1439-HRSCAF-1708:23796312	ScyDAA6-1439-HRSCAF-1708	23.796312	0.464690914
ScyDAA6-1439-HRSCAF-1708:23829307	ScyDAA6-1439-HRSCAF-1708	23.829307	0.47488485
ScyDAA6-1439-HRSCAF-1708:23851331	ScyDAA6-1439-HRSCAF-1708	23.851331	0.48163016
ScyDAA6-1439-HRSCAF-1708:23927842	ScyDAA6-1439-HRSCAF-1708	23.927842	0.581070916
ScyDAA6-1439-HRSCAF-1708:23952238	ScyDAA6-1439-HRSCAF-1708	23.952238	0.575650436
ScyDAA6-1439-HRSCAF-1708:23981960	ScyDAA6-1439-HRSCAF-1708	23.98196	0.570707161
ScyDAA6-1439-HRSCAF-1708:24002921	ScyDAA6-1439-HRSCAF-1708	24.002921	0.564425181
ScyDAA6-1439-HRSCAF-1708:24028009	ScyDAA6-1439-HRSCAF-1708	24.028009	0.556551729
ScyDAA6-1439-HRSCAF-1708:24050316	ScyDAA6-1439-HRSCAF-1708	24.050316	0.551727237
ScyDAA6-1439-HRSCAF-1708:24073246	ScyDAA6-1439-HRSCAF-1708	24.073246	0.546626399
ScyDAA6-1439-HRSCAF-1708:24095684	ScyDAA6-1439-HRSCAF-1708	24.095684	0.546636272
ScyDAA6-1439-HRSCAF-1708:24115927	ScyDAA6-1439-HRSCAF-1708	24.115927	0.546540391
ScyDAA6-1439-HRSCAF-1708:24144184	ScyDAA6-1439-HRSCAF-1708	24.144184	0.541170759
ScyDAA6-1439-HRSCAF-1708:24169683	ScyDAA6-1439-HRSCAF-1708	24.169683	0.537716419
ScyDAA6-1439-HRSCAF-1708:24200294	ScyDAA6-1439-HRSCAF-1708	24.200294	0.532222527
ScyDAA6-1439-HRSCAF-1708:24221578	ScyDAA6-1439-HRSCAF-1708	24.221578	0.534035985
ScyDAA6-1439-HRSCAF-1708:24241698	ScyDAA6-1439-HRSCAF-1708	24.241698	0.533707557
ScyDAA6-1439-HRSCAF-1708:24261886	ScyDAA6-1439-HRSCAF-1708	24.261886	0.533376298
ScyDAA6-1439-HRSCAF-1708:24284134	ScyDAA6-1439-HRSCAF-1708	24.284134	0.533009365
ScyDAA6-1439-HRSCAF-1708:24304394	ScyDAA6-1439-HRSCAF-1708	24.304394	0.532696758
ScyDAA6-1439-HRSCAF-1708:24324688	ScyDAA6-1439-HRSCAF-1708	24.324688	0.532381964
ScyDAA6-1439-HRSCAF-1708:24347394	ScyDAA6-1439-HRSCAF-1708	24.347394	0.532027792
ScyDAA6-1439-HRSCAF-1708:24367639	ScyDAA6-1439-HRSCAF-1708	24.367639	0.531766529
ScyDAA6-1439-HRSCAF-1708:24387902	ScyDAA6-1439-HRSCAF-1708	24.387902	0.5315033
ScyDAA6-1439-HRSCAF-1708:24409723	ScyDAA6-1439-HRSCAF-1708	24.409723	0.531217898
ScyDAA6-1439-HRSCAF-1708:24430424	ScyDAA6-1439-HRSCAF-1708	24.430424	0.530945295
ScyDAA6-1439-HRSCAF-1708:24451700	ScyDAA6-1439-HRSCAF-1708	24.4517	0.530663249
ScyDAA6-1439-HRSCAF-1708:24477417	ScyDAA6-1439-HRSCAF-1708	24.477417	0.530319805
ScyDAA6-1439-HRSCAF-1708:24498633	ScyDAA6-1439-HRSCAF-1708	24.498633	0.530034395
ScyDAA6-1439-HRSCAF-1708:24520101	ScyDAA6-1439-HRSCAF-1708	24.520101	0.529743691
ScyDAA6-1439-HRSCAF-1708:24541710	ScyDAA6-1439-HRSCAF-1708	24.54171	0.529754952
ScyDAA6-1439-HRSCAF-1708:24562367	ScyDAA6-1439-HRSCAF-1708	24.562367	0.529765671
ScyDAA6-1439-HRSCAF-1708:24585210	ScyDAA6-1439-HRSCAF-1708	24.58521	0.529818901
ScyDAA6-1439-HRSCAF-1708:24605563	ScyDAA6-1439-HRSCAF-1708	24.605563	0.529866238
ScyDAA6-1439-HRSCAF-1708:24635567	ScyDAA6-1439-HRSCAF-1708	24.635567	0.530012778
ScyDAA6-1439-HRSCAF-1708:24657984	ScyDAA6-1439-HRSCAF-1708	24.657984	0.530122112
ScyDAA6-1439-HRSCAF-1708:24681523	ScyDAA6-1439-HRSCAF-1708	24.681523	0.53023678
ScyDAA6-1439-HRSCAF-1708:24707356	ScyDAA6-1439-HRSCAF-1708	24.707356	0.530362459
ScyDAA6-1439-HRSCAF-1708:24730181	ScyDAA6-1439-HRSCAF-1708	24.730181	0.530473361
ScyDAA6-1439-HRSCAF-1708:24755388	ScyDAA6-1439-HRSCAF-1708	24.755388	0.53059569
ScyDAA6-1439-HRSCAF-1708:24777963	ScyDAA6-1439-HRSCAF-1708	24.777963	0.530854504
ScyDAA6-1439-HRSCAF-1708:24799732	ScyDAA6-1439-HRSCAF-1708	24.799732	0.531103938
ScyDAA6-1439-HRSCAF-1708:24820144	ScyDAA6-1439-HRSCAF-1708	24.820144	0.531337699
ScyDAA6-1439-HRSCAF-1708:24843238	ScyDAA6-1439-HRSCAF-1708	24.843238	0.531606637
ScyDAA6-1439-HRSCAF-1708:24864251	ScyDAA6-1439-HRSCAF-1708	24.864251	0.53185121
ScyDAA6-1439-HRSCAF-1708:24907771	ScyDAA6-1439-HRSCAF-1708	24.907771	0.532357344
ScyDAA6-1439-HRSCAF-1708:24948372	ScyDAA6-1439-HRSCAF-1708	24.948372	0.532829044
ScyDAA6-1439-HRSCAF-1708:24971816	ScyDAA6-1439-HRSCAF-1708	24.971816	0.533101201
ScyDAA6-1439-HRSCAF-1708:24991958	ScyDAA6-1439-HRSCAF-1708	24.991958	0.5333349
ScyDAA6-1439-HRSCAF-1708:25017201	ScyDAA6-1439-HRSCAF-1708	25.017201	0.533627606
ScyDAA6-1473-HRSCAF-1750:9023	ScyDAA6-1473-HRSCAF-1750	0.009023	0.135952435
ScyDAA6-1473-HRSCAF-1750:34110	ScyDAA6-1473-HRSCAF-1750	0.03411	0.135984761
ScyDAA6-1473-HRSCAF-1750:54227	ScyDAA6-1473-HRSCAF-1750	0.054227	0.136024532
ScyDAA6-1473-HRSCAF-1750:75838	ScyDAA6-1473-HRSCAF-1750	0.075838	0.132979463
ScyDAA6-1473-HRSCAF-1750:96183	ScyDAA6-1473-HRSCAF-1750	0.096183	0.130344679
ScyDAA6-1473-HRSCAF-1750:120689	ScyDAA6-1473-HRSCAF-1750	0.120689	0.133110615
ScyDAA6-1473-HRSCAF-1750:141206	ScyDAA6-1473-HRSCAF-1750	0.141206	0.132877084
ScyDAA6-1473-HRSCAF-1750:161255	ScyDAA6-1473-HRSCAF-1750	0.161255	0.132922659
ScyDAA6-1473-HRSCAF-1750:181394	ScyDAA6-1473-HRSCAF-1750	0.181394	0.132968585
ScyDAA6-1473-HRSCAF-1750:201797	ScyDAA6-1473-HRSCAF-1750	0.201797	0.133015097
ScyDAA6-1473-HRSCAF-1750:222015	ScyDAA6-1473-HRSCAF-1750	0.222015	0.132335511
ScyDAA6-1473-HRSCAF-1750:243511	ScyDAA6-1473-HRSCAF-1750	0.243511	0.130957741
ScyDAA6-1473-HRSCAF-1750:267503	ScyDAA6-1473-HRSCAF-1750	0.267503	0.128710201
ScyDAA6-1473-HRSCAF-1750:288023	ScyDAA6-1473-HRSCAF-1750	0.288023	0.126177245
ScyDAA6-1473-HRSCAF-1750:308308	ScyDAA6-1473-HRSCAF-1750	0.308308	0.126263741
ScyDAA6-1473-HRSCAF-1750:328565	ScyDAA6-1473-HRSCAF-1750	0.328565	0.125473341
ScyDAA6-1473-HRSCAF-1750:349548	ScyDAA6-1473-HRSCAF-1750	0.349548	0.228328415
ScyDAA6-1473-HRSCAF-1750:370195	ScyDAA6-1473-HRSCAF-1750	0.370195	0.357214403
ScyDAA6-1473-HRSCAF-1750:394786	ScyDAA6-1473-HRSCAF-1750	0.394786	0.537757303
ScyDAA6-1473-HRSCAF-1750:415347	ScyDAA6-1473-HRSCAF-1750	0.415347	0.529373275
ScyDAA6-1473-HRSCAF-1750:435457	ScyDAA6-1473-HRSCAF-1750	0.435457	0.519103318
ScyDAA6-1473-HRSCAF-1750:456353	ScyDAA6-1473-HRSCAF-1750	0.456353	0.508467978
ScyDAA6-1473-HRSCAF-1750:476561	ScyDAA6-1473-HRSCAF-1750	0.476561	0.498240067
ScyDAA6-1473-HRSCAF-1750:497312	ScyDAA6-1473-HRSCAF-1750	0.497312	0.487805846
ScyDAA6-1473-HRSCAF-1750:519203	ScyDAA6-1473-HRSCAF-1750	0.519203	0.474627131
ScyDAA6-1473-HRSCAF-1750:539943	ScyDAA6-1473-HRSCAF-1750	0.539943	0.367120154
ScyDAA6-1473-HRSCAF-1750:560198	ScyDAA6-1473-HRSCAF-1750	0.560198	0.27580701
ScyDAA6-1473-HRSCAF-1750:584153	ScyDAA6-1473-HRSCAF-1750	0.584153	0.122945629
ScyDAA6-1473-HRSCAF-1750:604926	ScyDAA6-1473-HRSCAF-1750	0.604926	0.077484518
ScyDAA6-1473-HRSCAF-1750:625566	ScyDAA6-1473-HRSCAF-1750	0.625566	0.074240088
ScyDAA6-1473-HRSCAF-1750:647102	ScyDAA6-1473-HRSCAF-1750	0.647102	0.070634073
ScyDAA6-1473-HRSCAF-1750:667375	ScyDAA6-1473-HRSCAF-1750	0.667375	0.067387627
ScyDAA6-1473-HRSCAF-1750:687716	ScyDAA6-1473-HRSCAF-1750	0.687716	0.064203721
ScyDAA6-1473-HRSCAF-1750:708092	ScyDAA6-1473-HRSCAF-1750	0.708092	0.061089234
ScyDAA6-1473-HRSCAF-1750:728431	ScyDAA6-1473-HRSCAF-1750	0.728431	0.058056274
ScyDAA6-1473-HRSCAF-1750:748661	ScyDAA6-1473-HRSCAF-1750	0.748661	0.055115826
ScyDAA6-1473-HRSCAF-1750:768808	ScyDAA6-1473-HRSCAF-1750	0.768808	0.052264039
ScyDAA6-1473-HRSCAF-1750:789870	ScyDAA6-1473-HRSCAF-1750	0.78987	0.049365568
ScyDAA6-1473-HRSCAF-1750:810820	ScyDAA6-1473-HRSCAF-1750	0.81082	0.046567461
ScyDAA6-1473-HRSCAF-1750:832688	ScyDAA6-1473-HRSCAF-1750	0.832688	0.043738179
ScyDAA6-1473-HRSCAF-1750:857310	ScyDAA6-1473-HRSCAF-1750	0.85731	0.040665689
ScyDAA6-1473-HRSCAF-1750:884999	ScyDAA6-1473-HRSCAF-1750	0.884999	0.037355304
ScyDAA6-1473-HRSCAF-1750:905378	ScyDAA6-1473-HRSCAF-1750	0.905378	0.035020841
ScyDAA6-1473-HRSCAF-1750:931711	ScyDAA6-1473-HRSCAF-1750	0.931711	0.03501517
ScyDAA6-1473-HRSCAF-1750:959052	ScyDAA6-1473-HRSCAF-1750	0.959052	0.035009438
ScyDAA6-1473-HRSCAF-1750:979198	ScyDAA6-1473-HRSCAF-1750	0.979198	0.035005211
ScyDAA6-1473-HRSCAF-1750:999593	ScyDAA6-1473-HRSCAF-1750	0.999593	0.035000928
ScyDAA6-1473-HRSCAF-1750:1019837	ScyDAA6-1473-HRSCAF-1750	1.019837	0.034996675
ScyDAA6-1473-HRSCAF-1750:1040246	ScyDAA6-1473-HRSCAF-1750	1.040246	0.034993104
ScyDAA6-1473-HRSCAF-1750:1062098	ScyDAA6-1473-HRSCAF-1750	1.062098	0.034989278
ScyDAA6-1473-HRSCAF-1750:1082111	ScyDAA6-1473-HRSCAF-1750	1.082111	0.034985772
ScyDAA6-1473-HRSCAF-1750:1102717	ScyDAA6-1473-HRSCAF-1750	1.102717	0.034982159
ScyDAA6-1473-HRSCAF-1750:1124846	ScyDAA6-1473-HRSCAF-1750	1.124846	0.034978276
ScyDAA6-1473-HRSCAF-1750:1145925	ScyDAA6-1473-HRSCAF-1750	1.145925	0.034976921
ScyDAA6-1473-HRSCAF-1750:1167065	ScyDAA6-1473-HRSCAF-1750	1.167065	0.034975562
ScyDAA6-1473-HRSCAF-1750:1187085	ScyDAA6-1473-HRSCAF-1750	1.187085	0.034974274
ScyDAA6-1473-HRSCAF-1750:1207285	ScyDAA6-1473-HRSCAF-1750	1.207285	0.034972968
ScyDAA6-1473-HRSCAF-1750:1227447	ScyDAA6-1473-HRSCAF-1750	1.227447	0.034882407
ScyDAA6-1473-HRSCAF-1750:1250041	ScyDAA6-1473-HRSCAF-1750	1.250041	0.032451722
ScyDAA6-1473-HRSCAF-1750:1270524	ScyDAA6-1473-HRSCAF-1750	1.270524	0.030034638
ScyDAA6-1473-HRSCAF-1750:1290677	ScyDAA6-1473-HRSCAF-1750	1.290677	0.027517511
ScyDAA6-1473-HRSCAF-1750:1311445	ScyDAA6-1473-HRSCAF-1750	1.311445	0.027440473
ScyDAA6-1473-HRSCAF-1750:1331606	ScyDAA6-1473-HRSCAF-1750	1.331606	0.027376082
ScyDAA6-1473-HRSCAF-1750:1353771	ScyDAA6-1473-HRSCAF-1750	1.353771	0.027317078
ScyDAA6-1473-HRSCAF-1750:1376970	ScyDAA6-1473-HRSCAF-1750	1.37697	0.027268593
ScyDAA6-1473-HRSCAF-1750:1397255	ScyDAA6-1473-HRSCAF-1750	1.397255	0.027237302
ScyDAA6-1473-HRSCAF-1750:1417310	ScyDAA6-1473-HRSCAF-1750	1.41731	0.027216473
ScyDAA6-1473-HRSCAF-1750:1439312	ScyDAA6-1473-HRSCAF-1750	1.439312	0.027208015
ScyDAA6-1473-HRSCAF-1750:1460312	ScyDAA6-1473-HRSCAF-1750	1.460312	0.027199938
ScyDAA6-1473-HRSCAF-1750:1480821	ScyDAA6-1473-HRSCAF-1750	1.480821	0.027194
ScyDAA6-1473-HRSCAF-1750:1500947	ScyDAA6-1473-HRSCAF-1750	1.500947	0.027223243
ScyDAA6-1473-HRSCAF-1750:1521212	ScyDAA6-1473-HRSCAF-1750	1.521212	0.027214873
ScyDAA6-1473-HRSCAF-1750:1541248	ScyDAA6-1473-HRSCAF-1750	1.541248	0.028232374
ScyDAA6-1473-HRSCAF-1750:1561453	ScyDAA6-1473-HRSCAF-1750	1.561453	0.028528382
ScyDAA6-1473-HRSCAF-1750:1582404	ScyDAA6-1473-HRSCAF-1750	1.582404	0.02852296
ScyDAA6-1473-HRSCAF-1750:1602990	ScyDAA6-1473-HRSCAF-1750	1.60299	0.036740238
ScyDAA6-1473-HRSCAF-1750:1622997	ScyDAA6-1473-HRSCAF-1750	1.622997	0.035509608
ScyDAA6-1473-HRSCAF-1750:1643243	ScyDAA6-1473-HRSCAF-1750	1.643243	0.034301675
ScyDAA6-1473-HRSCAF-1750:1663478	ScyDAA6-1473-HRSCAF-1750	1.663478	0.033133908
ScyDAA6-1473-HRSCAF-1750:1683905	ScyDAA6-1473-HRSCAF-1750	1.683905	0.031996437
ScyDAA6-1473-HRSCAF-1750:1704001	ScyDAA6-1473-HRSCAF-1750	1.704001	0.030919175
ScyDAA6-1473-HRSCAF-1750:1724739	ScyDAA6-1473-HRSCAF-1750	1.724739	0.029852124
ScyDAA6-1473-HRSCAF-1750:1751619	ScyDAA6-1473-HRSCAF-1750	1.751619	0.028538318
ScyDAA6-1473-HRSCAF-1750:1772061	ScyDAA6-1473-HRSCAF-1750	1.772061	0.027592792
ScyDAA6-1473-HRSCAF-1750:1793487	ScyDAA6-1473-HRSCAF-1750	1.793487	0.02665252
ScyDAA6-1473-HRSCAF-1750:1816625	ScyDAA6-1473-HRSCAF-1750	1.816625	0.025696472
ScyDAA6-1473-HRSCAF-1750:1837147	ScyDAA6-1473-HRSCAF-1750	1.837147	0.024900843
ScyDAA6-1473-HRSCAF-1750:1857347	ScyDAA6-1473-HRSCAF-1750	1.857347	0.024166307
ScyDAA6-1473-HRSCAF-1750:1878110	ScyDAA6-1473-HRSCAF-1750	1.87811	0.023462189
ScyDAA6-1473-HRSCAF-1750:1898246	ScyDAA6-1473-HRSCAF-1750	1.898246	0.026313156
ScyDAA6-1473-HRSCAF-1750:1918372	ScyDAA6-1473-HRSCAF-1750	1.918372	0.02927815
ScyDAA6-1473-HRSCAF-1750:1938766	ScyDAA6-1473-HRSCAF-1750	1.938766	0.023339445
ScyDAA6-1473-HRSCAF-1750:1960226	ScyDAA6-1473-HRSCAF-1750	1.960226	0.017753364
ScyDAA6-1473-HRSCAF-1750:1980419	ScyDAA6-1473-HRSCAF-1750	1.980419	0.021301969
ScyDAA6-1473-HRSCAF-1750:2001354	ScyDAA6-1473-HRSCAF-1750	2.001354	0.017960923
ScyDAA6-1473-HRSCAF-1750:2077512	ScyDAA6-1473-HRSCAF-1750	2.077512	0.015886945
ScyDAA6-1473-HRSCAF-1750:2098022	ScyDAA6-1473-HRSCAF-1750	2.098022	0.015946755
ScyDAA6-1473-HRSCAF-1750:2118225	ScyDAA6-1473-HRSCAF-1750	2.118225	0.016011564
ScyDAA6-1473-HRSCAF-1750:2138850	ScyDAA6-1473-HRSCAF-1750	2.13885	0.016076522
ScyDAA6-1473-HRSCAF-1750:2159525	ScyDAA6-1473-HRSCAF-1750	2.159525	0.01613981
ScyDAA6-1473-HRSCAF-1750:2179609	ScyDAA6-1473-HRSCAF-1750	2.179609	0.006210942
ScyDAA6-1473-HRSCAF-1750:2200545	ScyDAA6-1473-HRSCAF-1750	2.200545	0.006554713
ScyDAA6-1473-HRSCAF-1750:2233063	ScyDAA6-1473-HRSCAF-1750	2.233063	0.007054452
ScyDAA6-1473-HRSCAF-1750:2253333	ScyDAA6-1473-HRSCAF-1750	2.253333	0.007295566
ScyDAA6-1473-HRSCAF-1750:2274336	ScyDAA6-1473-HRSCAF-1750	2.274336	0.007296076
ScyDAA6-1473-HRSCAF-1750:2298800	ScyDAA6-1473-HRSCAF-1750	2.2988	0.024920887
ScyDAA6-1473-HRSCAF-1750:2319365	ScyDAA6-1473-HRSCAF-1750	2.319365	0.013615012
ScyDAA6-1473-HRSCAF-1750:2341534	ScyDAA6-1473-HRSCAF-1750	2.341534	0.022862571
ScyDAA6-1473-HRSCAF-1750:2361583	ScyDAA6-1473-HRSCAF-1750	2.361583	0.028033248
ScyDAA6-1473-HRSCAF-1750:2381688	ScyDAA6-1473-HRSCAF-1750	2.381688	0.02803407
ScyDAA6-1473-HRSCAF-1750:2420054	ScyDAA6-1473-HRSCAF-1750	2.420054	0.053300629
ScyDAA6-1473-HRSCAF-1750:2441112	ScyDAA6-1473-HRSCAF-1750	2.441112	0.070173421
ScyDAA6-1473-HRSCAF-1750:2461174	ScyDAA6-1473-HRSCAF-1750	2.461174	0.070174004
ScyDAA6-1473-HRSCAF-1750:2482196	ScyDAA6-1473-HRSCAF-1750	2.482196	0.063824817
ScyDAA6-1473-HRSCAF-1750:2502233	ScyDAA6-1473-HRSCAF-1750	2.502233	0.056847042
ScyDAA6-1473-HRSCAF-1750:2522523	ScyDAA6-1473-HRSCAF-1750	2.522523	0.056846689
ScyDAA6-1473-HRSCAF-1750:2542764	ScyDAA6-1473-HRSCAF-1750	2.542764	0.056846704
ScyDAA6-1473-HRSCAF-1750:2562868	ScyDAA6-1473-HRSCAF-1750	2.562868	0.05684672
ScyDAA6-1473-HRSCAF-1750:2583011	ScyDAA6-1473-HRSCAF-1750	2.583011	0.056846737
ScyDAA6-1473-HRSCAF-1750:2604150	ScyDAA6-1473-HRSCAF-1750	2.60415	0.056846756
ScyDAA6-1473-HRSCAF-1750:2624279	ScyDAA6-1473-HRSCAF-1750	2.624279	0.056846775
ScyDAA6-1473-HRSCAF-1750:2644471	ScyDAA6-1473-HRSCAF-1750	2.644471	0.056846796
ScyDAA6-1473-HRSCAF-1750:2664478	ScyDAA6-1473-HRSCAF-1750	2.664478	0.056852499
ScyDAA6-1473-HRSCAF-1750:2684978	ScyDAA6-1473-HRSCAF-1750	2.684978	0.05685847
ScyDAA6-1473-HRSCAF-1750:2706236	ScyDAA6-1473-HRSCAF-1750	2.706236	0.056864797
ScyDAA6-1473-HRSCAF-1750:2727874	ScyDAA6-1473-HRSCAF-1750	2.727874	0.056871379
ScyDAA6-1473-HRSCAF-1750:2747917	ScyDAA6-1473-HRSCAF-1750	2.747917	0.056877601
ScyDAA6-1473-HRSCAF-1750:2768362	ScyDAA6-1473-HRSCAF-1750	2.768362	0.056884073
ScyDAA6-1473-HRSCAF-1750:2790550	ScyDAA6-1473-HRSCAF-1750	2.79055	0.056891239
ScyDAA6-1473-HRSCAF-1750:2810814	ScyDAA6-1473-HRSCAF-1750	2.810814	0.056897963
ScyDAA6-1473-HRSCAF-1750:2831450	ScyDAA6-1473-HRSCAF-1750	2.83145	0.05794188
ScyDAA6-1473-HRSCAF-1750:2852299	ScyDAA6-1473-HRSCAF-1750	2.852299	0.05899529
ScyDAA6-1473-HRSCAF-1750:2872844	ScyDAA6-1473-HRSCAF-1750	2.872844	0.060041931
ScyDAA6-1473-HRSCAF-1750:2894187	ScyDAA6-1473-HRSCAF-1750	2.894187	0.061138133
ScyDAA6-1473-HRSCAF-1750:2914738	ScyDAA6-1473-HRSCAF-1750	2.914738	0.062202114
ScyDAA6-1473-HRSCAF-1750:2936874	ScyDAA6-1473-HRSCAF-1750	2.936874	0.06337926
ScyDAA6-1473-HRSCAF-1750:2957632	ScyDAA6-1473-HRSCAF-1750	2.957632	0.064490162
ScyDAA6-1473-HRSCAF-1750:2977652	ScyDAA6-1473-HRSCAF-1750	2.977652	0.065680187
ScyDAA6-1473-HRSCAF-1750:2997959	ScyDAA6-1473-HRSCAF-1750	2.997959	0.066939272
ScyDAA6-1473-HRSCAF-1750:3018299	ScyDAA6-1473-HRSCAF-1750	3.018299	0.068253106
ScyDAA6-1473-HRSCAF-1750:3038619	ScyDAA6-1473-HRSCAF-1750	3.038619	0.069618524
ScyDAA6-1473-HRSCAF-1750:3060021	ScyDAA6-1473-HRSCAF-1750	3.060021	0.071112762
ScyDAA6-1473-HRSCAF-1750:3080750	ScyDAA6-1473-HRSCAF-1750	3.08075	0.077288592
ScyDAA6-1473-HRSCAF-1750:3101191	ScyDAA6-1473-HRSCAF-1750	3.101191	0.084835763
ScyDAA6-1473-HRSCAF-1750:3121375	ScyDAA6-1473-HRSCAF-1750	3.121375	0.068445405
ScyDAA6-1473-HRSCAF-1750:3141786	ScyDAA6-1473-HRSCAF-1750	3.141786	0.058304749
ScyDAA6-1473-HRSCAF-1750:3163588	ScyDAA6-1473-HRSCAF-1750	3.163588	0.113355346
ScyDAA6-1473-HRSCAF-1750:3184176	ScyDAA6-1473-HRSCAF-1750	3.184176	0.037852733
ScyDAA6-1473-HRSCAF-1750:3205175	ScyDAA6-1473-HRSCAF-1750	3.205175	0.040222744
ScyDAA6-1473-HRSCAF-1750:3225577	ScyDAA6-1473-HRSCAF-1750	3.225577	0.042599526
ScyDAA6-1473-HRSCAF-1750:3246064	ScyDAA6-1473-HRSCAF-1750	3.246064	0.045054339
ScyDAA6-1473-HRSCAF-1750:3266869	ScyDAA6-1473-HRSCAF-1750	3.266869	0.061567207
ScyDAA6-1473-HRSCAF-1750:3286943	ScyDAA6-1473-HRSCAF-1750	3.286943	0.076913104
ScyDAA6-1473-HRSCAF-1750:3310391	ScyDAA6-1473-HRSCAF-1750	3.310391	0.096517691
ScyDAA6-1473-HRSCAF-1750:3330824	ScyDAA6-1473-HRSCAF-1750	3.330824	0.115372112
ScyDAA6-1473-HRSCAF-1750:3352638	ScyDAA6-1473-HRSCAF-1750	3.352638	0.137080364
ScyDAA6-1473-HRSCAF-1750:3381243	ScyDAA6-1473-HRSCAF-1750	3.381243	0.134864698
ScyDAA6-1473-HRSCAF-1750:3401411	ScyDAA6-1473-HRSCAF-1750	3.401411	0.133650604
ScyDAA6-1473-HRSCAF-1750:3421423	ScyDAA6-1473-HRSCAF-1750	3.421423	0.132400435
ScyDAA6-1473-HRSCAF-1750:3442261	ScyDAA6-1473-HRSCAF-1750	3.442261	0.131051517
ScyDAA6-1473-HRSCAF-1750:3462694	ScyDAA6-1473-HRSCAF-1750	3.462694	0.129683256
ScyDAA6-1473-HRSCAF-1750:3482928	ScyDAA6-1473-HRSCAF-1750	3.482928	0.128267934
ScyDAA6-1473-HRSCAF-1750:3502981	ScyDAA6-1473-HRSCAF-1750	3.502981	0.126830343
ScyDAA6-1473-HRSCAF-1750:3526621	ScyDAA6-1473-HRSCAF-1750	3.526621	0.121856884
ScyDAA6-1473-HRSCAF-1750:3546703	ScyDAA6-1473-HRSCAF-1750	3.546703	0.117587999
ScyDAA6-1473-HRSCAF-1750:3569461	ScyDAA6-1473-HRSCAF-1750	3.569461	0.113557848
ScyDAA6-1473-HRSCAF-1750:3590223	ScyDAA6-1473-HRSCAF-1750	3.590223	0.115423587
ScyDAA6-1473-HRSCAF-1750:3620003	ScyDAA6-1473-HRSCAF-1750	3.620003	0.11174179
ScyDAA6-1473-HRSCAF-1750:3640308	ScyDAA6-1473-HRSCAF-1750	3.640308	0.106649301
ScyDAA6-1473-HRSCAF-1750:3662171	ScyDAA6-1473-HRSCAF-1750	3.662171	0.100293252
ScyDAA6-1473-HRSCAF-1750:3682948	ScyDAA6-1473-HRSCAF-1750	3.682948	0.096138605
ScyDAA6-1473-HRSCAF-1750:3704407	ScyDAA6-1473-HRSCAF-1750	3.704407	0.09613868
ScyDAA6-1473-HRSCAF-1750:3725707	ScyDAA6-1473-HRSCAF-1750	3.725707	0.096362426
